2000,CIV,1806,6.76449235703702,None
1996,CIV,1806,6.543276038067224,0.6008743717140974
1997,CIV,1806,6.692161020713957,1.408915615680341
1998,CIV,1806,6.72005439827918,1.0663342963134521
1999,CIV,1806,6.539195450614481,0.659388019811261
2003,CIV,1806,7.344142590680684,6.381858049998397
2004,CIV,1806,7.464190654770384,1.3184026402867386
2005,CIV,1806,7.660505898348621,1.5715031054996245
2001,CIV,1806,6.767961050988569,0.12807228340398313
2002,CIV,1806,7.1924196342586475,2.657410112106491
2008,CIV,1806,7.745364890868159,3.5722780627913298
2009,CIV,1806,7.523016160370037,0.5993096483443293
2010,CIV,1806,7.496697279865563,0.9411982683959834
2006,CIV,1806,7.691443786688035,1.565836840623411
2007,CIV,1806,7.498521859024023,0.6413248560361345
2015,CIV,1806,7.4908584333096355,0.9825090836745165
2011,CIV,1806,7.459027134688281,0.9293273131999518
2012,CIV,1806,7.484506613962136,1.0604238314010024
2013,CIV,1806,6.2834192864680665,0.06293796151177185
2014,CIV,1806,7.2394743131670225,9.037639766688432
