1996,NLD,1001,8.593966613633405,None
1997,NLD,1001,8.568436639658698,0.9429095318354213
1998,NLD,1001,8.419777788354656,0.7101353772393505
1999,NLD,1001,8.343603313001855,0.8391228059504667
2000,NLD,1001,8.281820370700283,0.8673952862454405
2002,NLD,1001,8.337293900393645,1.1362490410260222
2003,NLD,1001,8.208803596659275,0.7438916712022247
2004,NLD,1001,8.353974125302226,1.396916762123833
2005,NLD,1001,8.40466044472599,1.1237929918116805
2007,NLD,1001,8.64352682297805,1.7332706308939037
2008,NLD,1001,8.903770758044567,1.8207232375575728
2009,NLD,1001,8.734204532718891,0.6767585865079333
2010,NLD,1001,8.712939758907021,0.952215455318494
2012,NLD,1001,8.778816279869886,1.1637950909936834
2013,NLD,1001,8.839033442970601,1.1487278838005244
2014,NLD,1001,8.86976891598195,1.0733354489761433
2015,NLD,1001,8.734809006462212,0.7328921845707665
2016,NLD,1001,8.717462056529946,0.9608443706660975
