1992,USA,204,0.9341372154629541,-0.2851117512804679
1993,USA,204,0.7699021074316035,-0.7951705663513479
1994,USA,204,1.0448001746679083,0.058570050502993645
1995,USA,204,0.8097589929300835,-0.6713885319650716
1996,USA,204,0.8583593051648898,-0.5204523651022097
1997,USA,204,1.0550029499209892,0.09025642693249339
1998,USA,204,1.017513921541674,-0.026171842409662197
1999,USA,204,0.861850143954492,-0.5096109980037201
2000,USA,204,0.8650496488482647,-0.4996744156584904
2001,USA,204,1.3072178464531201,0.8735507713052355
2002,USA,204,0.9576871315771631,-0.21197366008781543
2003,USA,204,1.1242334056768957,0.3052628567570717
2004,USA,204,1.577336193469074,1.7124471903434975
2005,USA,204,1.9247716811189985,2.7914645531260396
2006,USA,204,1.0353565795703126,0.02924143140792549
2007,USA,204,0.49670830759385115,-1.643618303867712
2008,USA,204,1.9361686715140662,2.826859758730756
2009,USA,204,1.057874596105739,0.0991747907820589
2010,USA,204,0.7736165875624312,-0.783634644727497
2011,USA,204,1.1554603044377803,0.4022430650160435
2012,USA,204,0.9542271204140201,-0.22271928698305787
2013,USA,204,1.014756984849699,-0.034733957289909426
2014,USA,204,1.057921889908165,0.09932166937041186
2015,USA,204,0.7193118729982245,-0.9522867599505971
2016,USA,204,1.0343681949647616,0.026171842409662197
2017,USA,204,1.1834577594126534,0.4891937108350736
