1996,FRA,1701,9.422785956172687,None
1997,FRA,1701,9.44601260539755,1.0549373025139919
1998,FRA,1701,9.471842488400267,1.0612797630806483
1999,FRA,1701,9.438956117636314,0.9270723517736152
2000,FRA,1701,9.47594756729262,1.088908654804299
2002,FRA,1701,9.432173307137509,0.9041192994399485
2003,FRA,1701,9.405993941498048,0.9415006720612668
2004,FRA,1701,9.33449844499153,0.8482121780930783
2005,FRA,1701,9.378753571646714,1.1072740620259314
2007,FRA,1701,9.293019007079625,0.8208530863321081
2008,FRA,1701,9.297446637554295,1.0102471419581127
2009,FRA,1701,9.352143992358863,1.1342201403966652
2010,FRA,1701,9.36906328801812,1.0397269368624091
2012,FRA,1701,9.339823739191925,0.934889863898875
2013,FRA,1701,9.26107119745357,0.8341563462693116
2014,FRA,1701,9.300746794374367,1.095659470364231
2015,FRA,1701,9.359281654040448,1.144286724991004
2016,FRA,1701,9.32624604814777,0.9267538397971323
