1996,POL,1904,6.080701508059898,None
1997,POL,1904,6.654921425527307,3.7516292866348673
1998,POL,1904,6.84952088065344,1.565306739517219
2002,POL,1904,7.102014989468181,1.788521267732066
2003,POL,1904,7.276771903780781,1.4953984092095067
2004,POL,1904,7.354588511095889,1.196235281677109
2007,POL,1904,7.716556157539455,2.3012703737052593
2008,POL,1904,7.813468864744392,1.2500077545460222
2009,POL,1904,7.853044191527064,1.0954065331304033
2012,POL,1904,7.883351402892133,1.0722775450458313
2013,POL,1904,7.939585410097338,1.1382404290392432
2014,POL,1904,7.963548885499803,1.0567286335481718
2016,POL,1904,8.073775387607407,1.2889216010845617
