1996,POL,1001,7.350161267102868,None
1997,POL,1001,7.869349080759093,3.30512442529816
1999,POL,1001,8.59254178784778,5.286797878951635
2000,POL,1001,6.339067860494658,0.005578610920409715
2002,POL,1001,8.739502925354202,251.44040345000232
2003,POL,1001,8.747547096346784,1.018694991674744
2004,POL,1001,8.282773149501871,0.3429462458908353
2005,POL,1001,8.657861159189327,2.371854312751308
2007,POL,1001,8.52968425898397,0.7444286856605461
2008,POL,1001,8.57453072828703,1.1087827718623853
2009,POL,1001,9.302712594541497,5.3478826179635846
2010,POL,1001,8.993179616287122,0.4903057898919542
2012,POL,1001,9.006714562574201,1.0316560901636112
2013,POL,1001,9.22749314137187,1.6625647902906935
2014,POL,1001,9.501800274507966,1.8806463400599063
2015,POL,1001,9.59461440127427,1.238266508737834
2016,POL,1001,9.637163364499232,1.1029325736555449
